feature_1,feature_2,feature_3,feature_4,feature_5,cluster
0.0400360324291863,0.30758918820419,0.458508372671858,0.656165767130638,0.383076624517394,0
0.0403863477129416,0.660738120114075,0.458508372671858,0.298668844490736,0.565565440320307,1
0.0410369332399159,0.30758918820419,0.458508372671858,0.653578417447843,0.385224092496885,0
0.0416374737263537,0.660738120114075,0.458508372671858,0.302688350219361,0.566643004514534,1
0.0420378340506456,0.30758918820419,0.458508372671858,0.650950036297068,0.391878434416685,0
0.0428885997397658,0.660738120114075,0.458508372671858,0.301319319508885,0.565389250914142,1
0.0430387348613752,0.30758918820419,0.458508372671858,0.653242275037086,0.388242293628583,0
0.0440396356721049,0.30758918820419,0.458508372671858,0.656241517533062,0.391569464588483,0
0.0441397257531779,0.660738120114075,0.458508372671858,0.298563898620711,0.556112495659102,1
0.0450405364828345,0.30758918820419,0.458508372671858,0.656824637818388,0.387394541703266,0
0.0453908517665899,0.660738120114075,0.458508372671858,0.293401824322192,0.564886217392192,1
0.0460414372935642,0.30758918820419,0.458508372671858,0.653388252375091,0.387537536003922,0
0.046641977780002,0.660738120114075,0.458508372671858,0.299822459994319,0.557039405143709,1
0.0470423381042939,0.30758918820419,0.458508372671858,0.649398731180759,0.37706320348089,0
0.0471935341807627,0.882933954263329,0.311647265278987,0.189452545529148,0.0662650910056585,1
0.0478931037934141,0.660738120114075,0.458508372671858,0.299535239718461,0.567301799685413,1
0.0480432389150235,0.30758918820419,0.458508372671858,0.650549190417574,0.3805078340449,0
0.0490441397257532,0.30758918820419,0.458508372671858,0.655985859924881,0.381212591669561,0
0.0491442298068261,0.660738120114075,0.458508372671858,0.292839219770855,0.559881416869242,1
0.0500450405364828,0.30758918820419,0.458508372671858,0.653530284379636,0.398101239964864,0
0.0503953558202382,0.660738120114075,0.458508372671858,0.300929520563078,0.569855269339979,1
0.0510459413472125,0.30758918820419,0.458508372671858,0.653599722248524,0.39379864359692,0
0.0516464818336503,0.660738120114075,0.458508372671858,0.296002588138749,0.568103589156946,1
0.0520468421579421,0.30758918820419,0.458508372671858,0.651777767256889,0.386574877944151,0
0.0528976078470624,0.660738120114075,0.458508372671858,0.302871413691885,0.572842828835822,1
0.0530477429686718,0.30758918820419,0.458508372671858,0.651725688855222,0.385550936612669,0
0.0540486437794015,0.30758918820419,0.458508372671858,0.657376195436038,0.374915735501399,0
0.0541487338604744,0.660738120114075,0.458508372671858,0.299343496512325,0.563305619676016,1
0.0550495445901311,0.30758918820419,0.458508372671858,0.656095540195057,0.38996843911507,0
0.0553998598738865,0.660738120114075,0.458508372671858,0.297658050058391,0.570473208996384,1
0.0560504454008608,0.30758918820419,0.458508372671858,0.65284853075782,0.377070863889854,0
0.0566509858872986,0.660738120114075,0.458508372671858,0.300259602941641,0.571711641778849,1
0.0570513462115904,0.30758918820419,0.458508372671858,0.65495218255847,0.384092905439912,0
0.0579021119007106,0.660738120114075,0.458508372671858,0.300059969068586,0.573162012542643,1
0.0580522470223201,0.30758918820419,0.458508372671858,0.65545876337468,0.388316344248565,0
0.0590531478330497,0.30758918820419,0.458508372671858,0.659779692579617,0.386314424039385,0
0.0591532379141227,0.660738120114075,0.458508372671858,0.29994239813149,0.572901558637877,1
0.0600540486437794,0.30758918820419,0.458508372671858,0.651493703247799,0.38952158192552,0
0.0604043639275348,0.660738120114075,0.458508372671858,0.302392450209892,0.560726615324903,1
0.0606418576719047,0.652358072534319,0.712850713540718,0.46060032193921,0.330761138234633,0
0.0610549494545091,0.30758918820419,0.458508372671858,0.655418520973393,0.398560864502686,0
0.0616554899409468,0.660738120114075,0.458508372671858,0.293936811539311,0.578713255571671,1
0.0620558502652387,0.30758918820419,0.458508372671858,0.657359625035508,0.390882581251404,0
0.0629066159543589,0.660738120114075,0.458508372671858,0.300454502414544,0.553758196637591,1
0.0630567510759684,0.30758918820419,0.458508372671858,0.659342549632295,0.379042142463179,0
0.064057651886698,0.30758918820419,0.458508372671858,0.652704920619891,0.381049169611668,0
0.064157741967771,0.660738120114075,0.458508372671858,0.297391345516523,0.572804526791004,1
0.0650585526974277,0.30758918820419,0.458508372671858,0.653493987311808,0.377601985578003,0
0.0654088679811831,0.660738120114075,0.458508372671858,0.298761165293691,0.562968561681613,1
0.0660594535081573,0.30758918820419,0.458508372671858,0.656729160748666,0.386444650991768,0
0.0666599939945951,0.660738120114075,0.458508372671858,0.304066060663447,0.558867689416379,1
0.067060354318887,0.30758918820419,0.458508372671858,0.650082062935959,0.380367393213899,0
0.0679111200080072,0.660738120114075,0.458508372671858,0.297124640974655,0.568509590832023,1
0.0680612551296167,0.30758918820419,0.458508372671858,0.655713631916169,0.394567237962944,0
0.0690621559403463,0.30758918820419,0.458508372671858,0.661026417952845,0.410470246971585,0
0.0691622460214193,0.660738120114075,0.458508372671858,0.30087665309472,0.570692807386677,1
0.070063056751076,0.30758918820419,0.458508372671858,0.656032414859704,0.380566563846955,0
0.0704133720348313,0.660738120114075,0.458508372671858,0.302520279013982,0.568412558985149,1
0.0710639575618056,0.30758918820419,0.458508372671858,0.647994981535839,0.390198251383981,0
0.0716644980482434,0.660738120114075,0.458508372671858,0.301189123504719,0.564904091679775,1
0.0720648583725353,0.30758918820419,0.458508372671858,0.652158097402392,0.384966192061774,0
0.0729156240616555,0.660738120114075,0.458508372671858,0.299842186661617,0.567715461769452,1
0.0730657591832649,0.30758918820419,0.458508372671858,0.652792507022694,0.387070251057136,0
0.0740666599939946,0.30758918820419,0.458508372671858,0.658088722658839,0.389350499458665,0
0.0741667500750676,0.660738120114075,0.458508372671858,0.300322728276994,0.572809633730313,1
0.0750675608047243,0.30758918820419,0.458508372671858,0.654223084935139,0.380214185034625,0
0.0754178760884796,0.660738120114075,0.458508372671858,0.301396648044693,0.567230302535085,1
0.0760684616154539,0.30758918820419,0.458508372671858,0.649438184515355,0.384422303025351,0
0.0766690021018917,0.660738120114075,0.458508372671858,0.297089922040211,0.567409045410904,1
0.0770693624261836,0.30758918820419,0.458508372671858,0.654554492945744,0.401691418299185,0
0.0779201281153038,0.660738120114075,0.458508372671858,0.299555755452451,0.568371703470676,1
0.0780702632369132,0.30758918820419,0.458508372671858,0.655135246030995,0.395675443793026,0
0.0790711640476429,0.30758918820419,0.458508372671858,0.653148376100748,0.379070230629379,0
0.0791712541287158,0.660738120114075,0.458508372671858,0.306608433544803,0.562879190243703,1
0.0800720648583725,0.30758918820419,0.458508372671858,0.651678344853707,0.382591465283027,0
0.0804223801421279,0.660738120114075,0.458508372671858,0.300976864564593,0.575074561313913,1
0.0806306275648083,0.27373544871898,0.458508372671858,0.269336868352113,0.927284844646906,1
0.0810729656691022,0.30758918820419,0.458508372671858,0.661442256099486,0.381856066022511,0
0.08167350615554,0.660738120114075,0.458508372671858,0.299953445065177,0.584800727228158,1
0.0820738664798319,0.30758918820419,0.458508372671858,0.657370671969195,0.381230465957143,0
0.0829246321689521,0.660738120114075,0.458508372671858,0.298451062083767,0.569372663575266,1
0.0830747672905615,0.30758918820419,0.458508372671858,0.657664204778588,0.391097072702388,0
0.0840756681012912,0.30758918820419,0.458508372671858,0.654229397468674,0.387836291953506,0
0.0841757581823641,0.660738120114075,0.458508372671858,0.297123062841271,0.56419678058546,1
0.0850765689120208,0.30758918820419,0.458508372671858,0.652657576618376,0.391564357649174,0
0.0854268841957762,0.660738120114075,0.458508372671858,0.300430041347095,0.573373950523972,1
0.0860774697227505,0.30758918820419,0.458508372671858,0.653288040905217,0.378758707331522,0
0.0866780102091883,0.660738120114075,0.458508372671858,0.300650980020831,0.576535145956325,1
0.0870783705334801,0.30758918820419,0.458508372671858,0.650690433355427,0.389470512532429,0
0.0874526173556201,0.12933232073763,0.999086717243026,0.319366852886406,0.0698731436275611,0
0.0879291362226003,0.660738120114075,0.458508372671858,0.299344285579017,0.564344881825424,1
0.0880792713442098,0.30758918820419,0.458508372671858,0.659707887510652,0.389373480685556,0
0.0890801721549394,0.30758918820419,0.458508372671858,0.654349335605845,0.390336138745327,0
0.0891802622360124,0.660738120114075,0.458508372671858,0.308178676261718,0.56991144567238,1
0.0900810729656691,0.30758918820419,0.458508372671858,0.658846226683079,0.389827998284068,0
0.0904313882494245,0.660738120114075,0.458508372671858,0.297373196982609,0.561571813780565,1
0.0910819737763988,0.30758918820419,0.458508372671858,0.653426916642995,0.39662278103487,0
0.0916825142628366,0.660738120114075,0.458508372671858,0.296668560426727,0.57406594080036,1
0.0920759283355019,0.655190856691634,0.138553614104468,0.794419720354764,0.503107572569608,0
0.0920828745871284,0.30758918820419,0.458508372671858,0.656077391661143,0.399911649949952,0
0.0929336402762486,0.660738120114075,0.458508372671858,0.298493671685131,0.567866116479072,1
0.0930837753978581,0.30758918820419,0.458508372671858,0.655302528169681,0.37876892121014,0
0.0940846762085877,0.30758918820419,0.458508372671858,0.650405580279645,0.400795150450432,0
0.0941847662896607,0.660738120114075,0.458508372671858,0.299443707982199,0.572493003493147,1
0.0943740966870183,0.340243633916636,0.458508372671858,0.663138749487107,0.623728372112026,0
0.0950855770193174,0.30758918820419,0.458508372671858,0.660164757125272,0.386771495107552,0
0.0954358923030728,0.660738120114075,0.458508372671858,0.296971562036423,0.558650644495741,1
0.096086477830047,0.30758918820419,0.458508372671858,0.653514503045798,0.399342226216984,0
0.0966870183164848,0.660738120114075,0.458508372671858,0.300351923744595,0.571494596858211,1
0.0970873786407767,0.30758918820419,0.458508372671858,0.651230154972698,0.381294302698507,0
0.0979381443298969,0.660738120114075,0.458508372671858,0.300693589622195,0.56069086674974,1
0.0980882794515064,0.30758918820419,0.458508372671858,0.656754410882808,0.385124507180357,0
0.099089180262236,0.30758918820419,0.458508372671858,0.654708360950668,0.386896615120626,0
0.099189270343309,0.660738120114075,0.458508372671858,0.30178250165704,0.561191346802035,1
0.100090081072966,0.30758918820419,0.458508372671858,0.655789382318594,0.398928564132944,0
0.100440396356721,0.660738120114075,0.458508372671858,0.297998137802607,0.559659265009295,1
0.100522350115104,0.950184811664793,0.971820387478882,0.682253890098791,0.814898984740465,1
0.101090981883695,0.30758918820419,0.458508372671858,0.65500978442698,0.393081118623986,0
0.101691522370133,0.660738120114075,0.458508372671858,0.303751223053372,0.571742283414704,1
0.102091882694425,0.30758918820419,0.458508372671858,0.648253006344096,0.387775008681797,0
0.102942648383545,0.660738120114075,0.458508372671858,0.301553672316384,0.576445774518416,1
0.103092783505155,0.30758918820419,0.458508372671858,0.652062620332671,0.378812330194268,0
0.104093684315884,0.30758918820419,0.458508372671858,0.651952150995802,0.385589238657488,0
0.104193774396957,0.660738120114075,0.458508372671858,0.308521920272701,0.55379649868241,1
0.105094585126614,0.30758918820419,0.458508372671858,0.657615282643689,0.377987559495843,0
0.105444900410369,0.660738120114075,0.458508372671858,0.297313227914023,0.562169325679734,1
0.106095485937344,0.30758918820419,0.458508372671858,0.654821197487612,0.384437623843278,0
0.106696026423781,0.660738120114075,0.458508372671858,0.296958936969353,0.558635323677813,1
0.107096386748073,0.30758918820419,0.458508372671858,0.653689675851403,0.3958286519723,0
0.107947152437193,0.660738120114075,0.458508372671858,0.298698039958337,0.557570526831859,1
0.108097287558803,0.30758918820419,0.458508372671858,0.656422213805511,0.398392335505485,0
0.109098188369533,0.30758918820419,0.458508372671858,0.654236499068901,0.382816170612628,0
0.109198278450606,0.660738120114075,0.458508372671858,0.300701480289114,0.567286478867485,1
0.110099089180262,0.30758918820419,0.458508372671858,0.65401792759524,0.390004187690233,0
0.110449404464018,0.660738120114075,0.458508372671858,0.301162295237193,0.570779625354932,1
0.111099989990992,0.30758918820419,0.458508372671858,0.655281223368999,0.379841378465058,0
0.11170053047743,0.660738120114075,0.458508372671858,0.301547359782849,0.564030805057913,1
0.112100890801722,0.30758918820419,0.458508372671858,0.65500978442698,0.389896941964742,0
0.112951656490842,0.660738120114075,0.458508372671858,0.30633936180286,0.568685780238188,1
0.113101791612451,0.30758918820419,0.458508372671858,0.662670043872108,0.402526402876228,0
0.114102692423181,0.30758918820419,0.458508372671858,0.652031057664994,0.385946724409127,0
0.114202782504254,0.660738120114075,0.458508372671858,0.293765584067165,0.559212407819745,1
0.115103593233911,0.30758918820419,0.458508372671858,0.650104945870025,0.383623067023471,0
0.115453908517666,0.660738120114075,0.458508372671858,0.294150648612821,0.567023471493065,1
0.11610449404464,0.30758918820419,0.458508372671858,0.655719944449705,0.397386268461586,0
0.116705034531078,0.660738120114075,0.458508372671858,0.299259855442982,0.563303066206361,1
0.11710539485537,0.30758918820419,0.458508372671858,0.652423223810876,0.383137907789104,0
0.11795616054449,0.660738120114075,0.458508372671858,0.305991383391724,0.571096255592099,1
0.118106295666099,0.30758918820419,0.458508372671858,0.647946848467633,0.386901722059935,0
0.119107196476829,0.30758918820419,0.458508372671858,0.651370608843859,0.384092905439912,0
0.119207286557902,0.660738120114075,0.458508372671858,0.301935580595272,0.559758850325823,1
0.120108097287559,0.30758918820419,0.458508372671858,0.651956885395954,0.387425183339121,0
0.120458412571314,0.660738120114075,0.458508372671858,0.296490231354354,0.56717157273303,1
0.121108998098288,0.30758918820419,0.458508372671858,0.649176214373639,0.376909995301616,0
0.121709538584726,0.660738120114075,0.458508372671858,0.300190165072752,0.552670418564746,1
0.122109898909018,0.30758918820419,0.458508372671858,0.661444623299561,0.378286315445427,0
0.122960664598138,0.660738120114075,0.458508372671858,0.299075213837074,0.566997936796519,1
0.123110799719748,0.30758918820419,0.458508372671858,0.651262506707067,0.40221998651768,0
0.124111700530477,0.30758918820419,0.458508372671858,0.663893097244579,0.379172369415562,0
0.12421179061155,0.660738120114075,0.458508372671858,0.298964744500205,0.560660225113885,1
0.125112601341207,0.30758918820419,0.458508372671858,0.653561847047312,0.390765121647294,0
0.125462916624962,0.660738120114075,0.458508372671858,0.297941325000789,0.565534798684452,1
0.126113502151937,0.30758918820419,0.458508372671858,0.660180538459111,0.380586991604192,0
0.126714042638375,0.660738120114075,0.458508372671858,0.299930562131111,0.571522685024411,1
0.127114402962666,0.30758918820419,0.458508372671858,0.653950067859736,0.394102506485813,0
0.127965168651787,0.660738120114075,0.458508372671858,0.303055266231102,0.564635977366045,1
0.128115303773396,0.30758918820419,0.458508372671858,0.656096329261749,0.385267501481012,0
0.129116204584126,0.30758918820419,0.458508372671858,0.65430199160433,0.377614752926276,0
0.129216294665199,0.660738120114075,0.458508372671858,0.298204084209197,0.570243396727473,1
0.130117105394855,0.30758918820419,0.458508372671858,0.653972161727109,0.386107592997365,0
0.130467420678611,0.660738120114075,0.458508372671858,0.301571820850298,0.563563520111127,1
0.131118006205585,0.30758918820419,0.458508372671858,0.655457185241296,0.383893734806856,0
0.131718546692023,0.660738120114075,0.458508372671858,0.302139159801786,0.574395338385799,1
0.132118907016315,0.30758918820419,0.458508372671858,0.656212322065461,0.395905256061937,0
0.132969672705435,0.660738120114075,0.458508372671858,0.30372123851908,0.58051345167814,1
0.133119807827044,0.30758918820419,0.458508372671858,0.655214941766878,0.390841725736931,0
0.134120708637774,0.30758918820419,0.458508372671858,0.654892213489884,0.388147815251364,0
0.134220798718847,0.660738120114075,0.458508372671858,0.296909225767762,0.566997936796519,1
0.135121609448504,0.30758918820419,0.458508372671858,0.652446895811634,0.390571057953547,0
0.135471924732259,0.660738120114075,0.458508372671858,0.299679638923082,0.566139970992585,1
0.136122510259233,0.30758918820419,0.458508372671858,0.65441719534135,0.404183604682042,0
0.136723050745671,0.660738120114075,0.458508372671858,0.297594924723038,0.555509876820624,1
0.137123411069963,0.30758918820419,0.458508372671858,0.659689738976738,0.391104733111352,0
0.137974176759083,0.660738120114075,0.458508372671858,0.299936874664647,0.561004943517251,1
0.138124311880693,0.30758918820419,0.458508372671858,0.652315910740776,0.379626887014075,0
0.139125212691422,0.30758918820419,0.458508372671858,0.658484045071489,0.390159949339162,0
0.139225302772495,0.660738120114075,0.458508372671858,0.299915569863965,0.56080832635385,1
0.140126113502152,0.30758918820419,0.458508372671858,0.656239939399678,0.374782955079362,0
0.140476428785907,0.660738120114075,0.458508372671858,0.296173026544204,0.568685780238188,1
0.141127014312882,0.30758918820419,0.458508372671858,0.657651579711517,0.391628194390538,0
0.141727554799319,0.660738120114075,0.458508372671858,0.300120727203863,0.571328621330664,1
0.142127915123611,0.30758918820419,0.458508372671858,0.651219108039011,0.384534655690152,0
0.142978680812731,0.660738120114075,0.458508372671858,0.306542941009374,0.569015177823627,1
0.143128815934341,0.30758918820419,0.458508372671858,0.655556607644478,0.388548709987131,0
0.144129716745071,0.30758918820419,0.458508372671858,0.653801723321655,0.387356239658448,0
0.144229806826144,0.660738120114075,0.458508372671858,0.301174920304264,0.558635323677813,1
0.1451306175558,0.30758918820419,0.458508372671858,0.653928763059054,0.389317304353155,0
0.145480932839556,0.660738120114075,0.458508372671858,0.295582015591958,0.57901456499091,1
0.14613151836653,0.30758918820419,0.458508372671858,0.659368588833128,0.368486098911201,0
0.146732058852968,0.660738120114075,0.458508372671858,0.296729318562005,0.558893224112925,1
0.14713241917726,0.30758918820419,0.458508372671858,0.653976896127261,0.389501154168284,0
0.14798318486638,0.660738120114075,0.458508372671858,0.299521036518006,0.56619870079464,1
0.148133319987989,0.30758918820419,0.458508372671858,0.655658397247735,0.385298143116867,0
0.148501621459313,0.32150237324911,0.674016626682343,0.0642947321907647,0.753825097542541,1
0.149134220798719,0.30758918820419,0.458508372671858,0.649179370640407,0.390660429391457,0
0.149234310879792,0.660738120114075,0.458508372671858,0.296795600164126,0.564554266337099,1
0.150135121609449,0.30758918820419,0.458508372671858,0.660175804058959,0.376396747901048,0
0.150485436893204,0.660738120114075,0.458508372671858,0.303524760912792,0.560716401446285,1
0.151136022420178,0.30758918820419,0.458508372671858,0.657450367705078,0.385630094171961,0
0.151736562906616,0.660738120114075,0.458508372671858,0.295245084114509,0.574111903254142,1
0.152136923230908,0.30758918820419,0.458508372671858,0.654530820944986,0.380081404612588,0
0.152930837753979,0.891903230835977,0.458508372671858,0.0711832844111984,0.833590382611893,1
0.152987688920028,0.660738120114075,0.458508372671858,0.30119780323833,0.562136130574224,1
0.153137824041637,0.30758918820419,0.458508372671858,0.653668371050721,0.398106346904173,0
0.154138724852367,0.30758918820419,0.458508372671858,0.656563456743364,0.401418197046146,0
0.15423881493344,0.660738120114075,0.458508372671858,0.294650127828804,0.561186239862726,1
0.155139625663097,0.30758918820419,0.458508372671858,0.658440646403434,0.391510734786428,0
0.155489940946852,0.660738120114075,0.458508372671858,0.299471325316416,0.575820174453047,1
0.156140526473826,0.30758918820419,0.458508372671858,0.660228671527317,0.391510734786428,0
0.156741066960264,0.660738120114075,0.458508372671858,0.296372660417258,0.566242109778767,1
0.157141427284556,0.30758918820419,0.458508372671858,0.657337531168134,0.385875227258799,0
0.157992192973676,0.660738120114075,0.458508372671858,0.301775400056813,0.548648703858803,1
0.158142328095286,0.30758918820419,0.458508372671858,0.654934034024556,0.38280595673401,0
0.159143228906015,0.30758918820419,0.458508372671858,0.657847268251113,0.379121300022471,0
0.159243318987088,0.660738120114075,0.458508372671858,0.302906921693021,0.55783353420628,1
0.160144129716745,0.30758918820419,0.458508372671858,0.657193131963513,0.386687230608951,0
0.1604944450005,0.660738120114075,0.458508372671858,0.300692011488811,0.568780258615407,1
0.161145030527475,0.30758918820419,0.458508372671858,0.658420919736136,0.393900782383102,0
0.161745571013913,0.660738120114075,0.458508372671858,0.303067102231481,0.571111576410026,1
0.162145931338204,0.30758918820419,0.458508372671858,0.660470915001736,0.393745020734174,0
0.162996697027325,0.660738120114075,0.458508372671858,0.292140895748509,0.560879823504177,1
0.163146832148934,0.30758918820419,0.458508372671858,0.649762490925733,0.387634567850796,0
0.164147732959664,0.30758918820419,0.458508372671858,0.6510249976328,0.384177169938512,0
0.164247823040737,0.660738120114075,0.458508372671858,0.300080484802575,0.565396911323106,1
0.165148633770393,0.30758918820419,0.458508372671858,0.659494050437143,0.39303260270055,0
0.165377659893905,0.942882927774156,0.227178832542465,0.522362150048922,0.927295058525525,1
0.165498949054149,0.660738120114075,0.458508372671858,0.301151248303507,0.572937307213041,1
0.166149534581123,0.30758918820419,0.458508372671858,0.652517911813907,0.380382714031826,0
0.166750075067561,0.660738120114075,0.458508372671858,0.301564719250071,0.565248810083141,1
0.167124532078871,0.654239650043535,0.196131040650108,0.342020957611337,0.69266949931567,1
0.167150435391853,0.30758918820419,0.458508372671858,0.654827510021147,0.378827651012195,0
0.168001201080973,0.660738120114075,0.458508372671858,0.29381687340214,0.563402651522889,1
0.168151336202582,0.30758918820419,0.458508372671858,0.652605498216709,0.390537862848038,0
0.169152237013312,0.30758918820419,0.458508372671858,0.658370419467853,0.392810450840602,0
0.169252327094385,0.660738120114075,0.458508372671858,0.300957926963987,0.55853829183094,1
0.170153137824042,0.30758918820419,0.458508372671858,0.647492346053088,0.390479133045983,0
0.170503453107797,0.660738120114075,0.458508372671858,0.301636524319035,0.573848895879721,1
0.171154038634771,0.30758918820419,0.458508372671858,0.654951393491778,0.391319224562335,0
0.171754579121209,0.660738120114075,0.458508372671858,0.300044187734747,0.543421751475906,1
0.172154939445501,0.30758918820419,0.458508372671858,0.659825458447748,0.372341838089596,0
0.173005705134621,0.660738120114075,0.458508372671858,0.295610421992867,0.58134077584622,1
0.173155840256231,0.30758918820419,0.458508372671858,0.652858788624815,0.39267511694891,0
